,resultId,grid,positionOrder,fastestLap,fastestLapTime,fastestLapSpeed,surname,status,year,name_x,name_y
17597,9607,25,23,,,,Ghinzani,Accident,1986,French Grand Prix,Osella
17598,9602,26,18,,,,Berg,Turbo,1986,French Grand Prix,Osella
17599,9635,24,25,,,,Ghinzani,Collision,1986,British Grand Prix,Osella
17600,9636,26,26,,,,Berg,Collision,1986,British Grand Prix,Osella
17601,9648,26,12,,,,Berg,+4 Laps,1986,German Grand Prix,Osella
17602,9659,25,23,,,,Ghinzani,Clutch,1986,German Grand Prix,Osella
17603,9737,26,23,,,,Ghinzani,Suspension,1986,Italian Grand Prix,Osella
17604,9725,27,11,,,,Caffi,Not classified,1986,Italian Grand Prix,Osella
17605,9767,24,26,,,,Ghinzani,Engine,1986,Portuguese Grand Prix,Osella
17606,9754,27,13,,,,Berg,+7 Laps,1986,Portuguese Grand Prix,Osella
17607,9941,22,20,,,,Ghinzani,Engine,1985,Canadian Grand Prix,Osella
17608,10038,25,15,,,,Rothengatter,Gearbox,1985,German Grand Prix,Osella
17609,10143,23,14,,,,Rothengatter,Not classified,1985,Belgian Grand Prix,Osella
17610,10197,21,18,,,,Rothengatter,Electrical,1985,South African Grand Prix,Osella
17611,10346,25,12,,,,Ghinzani,+5 Laps,1984,French Grand Prix,Osella
17612,10510,21,16,,,,Ghinzani,Electrical,1984,German Grand Prix,Osella
17613,10511,23,17,,,,Gartner,Turbo,1984,German Grand Prix,Osella
17614,10560,23,12,,,,Gartner,+5 Laps,1984,Dutch Grand Prix,Osella
17615,10574,21,26,,,,Ghinzani,Fuel pump,1984,Dutch Grand Prix,Osella
17616,10899,26,20,,,,Ghinzani,Fuel system,1983,British Grand Prix,Osella
17617,10907,0,28,,,,Fabi,Did not qualify,1983,British Grand Prix,Osella
17618,11017,23,22,,,,Ghinzani,Gearbox,1983,Italian Grand Prix,Osella
17619,11009,25,14,,,,Fabi,Engine,1983,Italian Grand Prix,Osella
17620,11042,24,18,,,,Ghinzani,Throttle,1983,European Grand Prix,Osella
17621,11052,0,28,,,,Fabi,Did not qualify,1983,European Grand Prix,Osella
17622,11119,23,9,,,,Jarier,+3 Laps,1982,Brazilian Grand Prix,Osella
17623,11141,0,31,,,,Paletti,Did not qualify,1982,Brazilian Grand Prix,Osella
17624,11681,22,17,,,,Gabbiani,Engine,1981,Belgian Grand Prix,Osella
17625,11677,24,13,,,,Ghinzani,+4 Laps,1981,Belgian Grand Prix,Osella
17626,11752,0,26,,,,Gabbiani,Did not qualify,1981,Spanish Grand Prix,Osella
17627,11756,0,30,,,,Francia,Did not qualify,1981,Spanish Grand Prix,Osella
17628,11987,21,24,,,,Jarier,Transmission,1981,Caesars Palace Grand Prix,Osella
17629,11993,0,30,,,,Gabbiani,Did not qualify,1981,Caesars Palace Grand Prix,Osella
17630,7283,0,27,,,,Grouillard,Did not qualify,1990,British Grand Prix,Osella
17631,7357,0,31,,,,Grouillard,Did not prequalify,1990,Hungarian Grand Prix,Osella
17632,7923,14,12,,,,Larini,Spun off,1989,San Marino Grand Prix,Osella
17633,7944,0,33,,,,Ghinzani,Did not prequalify,1989,San Marino Grand Prix,Osella
17634,7982,0,32,,,,Larini,Did not prequalify,1989,Monaco Grand Prix,Osella
17635,7980,0,30,,,,Ghinzani,Did not prequalify,1989,Monaco Grand Prix,Osella
17636,8021,0,33,,,,Larini,Did not prequalify,1989,Mexican Grand Prix,Osella
17637,8025,0,37,,,,Ghinzani,Did not prequalify,1989,Mexican Grand Prix,Osella
17638,8551,0,27,,,,Larini,Excluded,1988,San Marino Grand Prix,Osella
17639,8644,0,28,,,,Larini,Did not qualify,1988,Canadian Grand Prix,Osella
17640,8671,26,24,,,,Larini,Engine,1988,Detroit Grand Prix,Osella
17641,8696,24,18,,,,Larini,Halfshaft,1988,French Grand Prix,Osella
17642,8824,26,22,,,,Larini,Fuel system,1988,Belgian Grand Prix,Osella
17643,8876,25,12,,,,Larini,+7 Laps,1988,Portuguese Grand Prix,Osella
17644,8988,0,31,,,,Larini,Did not prequalify,1988,Australian Grand Prix,Osella
17645,9083,16,19,,,,Caffi,Electrical,1987,Monaco Grand Prix,Osella
17646,9209,21,15,,,,Caffi,Fuel system,1987,Hungarian Grand Prix,Osella
17647,9421,24,14,,,,Danner,Engine,1986,Brazilian Grand Prix,Osella
17648,9429,23,22,,,,Ghinzani,Engine,1986,Brazilian Grand Prix,Osella
17649,9578,25,20,,,,Berg,Electrical,1986,Detroit Grand Prix,Osella
17650,9580,22,22,,,,Ghinzani,Turbo,1986,Detroit Grand Prix,Osella
17651,9683,23,21,,,,Ghinzani,Suspension,1986,Hungarian Grand Prix,Osella
17652,9688,26,26,,,,Berg,Turbo,1986,Hungarian Grand Prix,Osella
17653,9853,26,9,,,,Ghinzani,+6 Laps,1985,Portuguese Grand Prix,Osella
17654,10059,24,9,,,,Rothengatter,+4 Laps,1985,Austrian Grand Prix,Osella
17655,10088,26,11,,,,Rothengatter,Not classified,1985,Dutch Grand Prix,Osella
17656,10121,22,18,,,,Rothengatter,Engine,1985,Italian Grand Prix,Osella
17657,10367,19,7,,,,Ghinzani,+1 Lap,1984,Monaco Grand Prix,Osella
17658,10493,27,27,,,,Gartner,Accident,1984,British Grand Prix,Osella
17659,10475,21,9,,,,Ghinzani,+3 Laps,1984,British Grand Prix,Osella
17660,10646,22,18,,,,Ghinzani,Engine,1984,Portuguese Grand Prix,Osella
17661,10644,24,16,,,,Gartner,Out of fuel,1984,Portuguese Grand Prix,Osella
17662,9831,22,12,,,,Ghinzani,+4 Laps,1985,Brazilian Grand Prix,Osella
17663,9917,0,21,,,,Ghinzani,Did not qualify,1985,Monaco Grand Prix,Osella
17664,9971,22,25,,,,Ghinzani,Accident,1985,Detroit Grand Prix,Osella
17665,10301,20,22,,,,Ghinzani,Transmission,1984,Belgian Grand Prix,Osella
17666,10546,23,25,,,,Ghinzani,Gearbox,1984,Austrian Grand Prix,Osella
17667,10545,22,24,,,,Gartner,Engine,1984,Austrian Grand Prix,Osella
17668,10580,24,5,,,,Gartner,+2 Laps,1984,Italian Grand Prix,Osella
17669,10582,22,7,,,,Ghinzani,Out of fuel,1984,Italian Grand Prix,Osella
17670,10628,20,26,,,,Ghinzani,Accident,1984,European Grand Prix,Osella
17671,10614,22,12,,,,Gartner,Fuel system,1984,European Grand Prix,Osella
17672,10851,0,27,,,,Fabi,Withdrew,1983,Detroit Grand Prix,Osella
17673,10849,24,25,,,,Ghinzani,Overheating,1983,Detroit Grand Prix,Osella
17674,11158,10,17,,,,Jarier,Transmission,1982,United States Grand Prix West,Osella
17675,11169,0,28,,,,Paletti,Did not qualify,1982,United States Grand Prix West,Osella
17676,11176,9,4,,,,Jarier,+1 Lap,1982,San Marino Grand Prix,Osella
17677,11182,13,10,,,,Paletti,Suspension,1982,San Marino Grand Prix,Osella
17678,11393,17,25,,,,Jarier,Halfshaft,1982,French Grand Prix,Osella
17679,11541,27,27,,,,Jarier,Accident,1982,Caesars Palace Grand Prix,Osella
17680,8078,15,12,,,,Larini,Electrical,1989,Canadian Grand Prix,Osella
17681,8100,0,34,,,,Ghinzani,Did not prequalify,1989,Canadian Grand Prix,Osella
17682,10924,26,16,,,,Ghinzani,Oil leak,1983,German Grand Prix,Osella
17683,10936,0,28,,,,Fabi,Did not qualify,1983,German Grand Prix,Osella
17684,11079,26,26,,,,Ghinzani,Engine,1983,South African Grand Prix,Osella
17685,11072,25,19,,,,Fabi,Engine,1983,South African Grand Prix,Osella
17686,11649,20,17,,,,Gabbiani,Collision,1981,San Marino Grand Prix,Osella
17687,11656,22,24,,,,Guerra,Accident,1981,San Marino Grand Prix,Osella
17688,8061,0,34,,,,Larini,Did not prequalify,1989,United States Grand Prix,Osella
17689,8058,0,31,,,,Ghinzani,Did not prequalify,1989,United States Grand Prix,Osella
17690,9056,26,18,,,,Caffi,Fuel leak,1987,Belgian Grand Prix,Osella
17691,9473,25,16,,,,Danner,Electrical,1986,San Marino Grand Prix,Osella
17692,9468,26,11,,,,Ghinzani,Out of fuel,1986,San Marino Grand Prix,Osella
17693,9712,26,24,,,,Berg,Electrical,1986,Austrian Grand Prix,Osella
17694,9699,25,11,,,,Ghinzani,+6 Laps,1986,Austrian Grand Prix,Osella
17695,9818,25,25,,,,Ghinzani,Transmission,1986,Australian Grand Prix,Osella
17696,9808,26,15,,,,Berg,Not classified,1986,Australian Grand Prix,Osella
17697,9986,24,15,,,,Ghinzani,+4 Laps,1985,French Grand Prix,Osella
17698,10023,25,26,,,,Ghinzani,Accident,1985,British Grand Prix,Osella
17699,10243,21,18,,,,Ghinzani,Gearbox,1984,Brazilian Grand Prix,Osella
17700,10279,0,27,,,,Ghinzani,Withdrew,1984,South African Grand Prix,Osella
17701,10322,26,16,,,,Gartner,Engine,1984,San Marino Grand Prix,Osella
17702,10333,0,27,,,,Ghinzani,Did not qualify,1984,San Marino Grand Prix,Osella
17703,10411,19,24,,,,Ghinzani,Gearbox,1984,Canadian Grand Prix,Osella
17704,10435,26,22,,,,Ghinzani,Accident,1984,Detroit Grand Prix,Osella
17705,10726,23,15,,,,Fabi,Engine,1983,French Grand Prix,Osella
17706,10739,0,28,,,,Ghinzani,Did not qualify,1983,French Grand Prix,Osella
17707,10760,26,20,,,,Fabi,Spun off,1983,San Marino Grand Prix,Osella
17708,10768,0,28,,,,Ghinzani,Did not qualify,1983,San Marino Grand Prix,Osella
17709,10794,0,26,,,,Ghinzani,Did not qualify,1983,Monaco Grand Prix,Osella
17710,10792,0,24,,,,Fabi,Did not qualify,1983,Monaco Grand Prix,Osella
17711,10816,24,20,,,,Fabi,Wheel,1983,Belgian Grand Prix,Osella
17712,10823,0,27,,,,Ghinzani,Did not qualify,1983,Belgian Grand Prix,Osella
17713,10948,25,11,,,,Ghinzani,+4 Laps,1983,Austrian Grand Prix,Osella
17714,10947,26,10,,,,Fabi,+3 Laps,1983,Austrian Grand Prix,Osella
17715,11105,26,26,,,,Jarier,Collision,1982,South African Grand Prix,Osella
17716,11107,0,28,,,,Paletti,Did not qualify,1982,South African Grand Prix,Osella
17717,11359,18,21,,,,Jarier,Collision,1982,British Grand Prix,Osella
17718,11474,17,19,,,,Jarier,Engine,1982,Swiss Grand Prix,Osella
17719,11629,0,26,,,,Gabbiani,Did not qualify,1981,Argentine Grand Prix,Osella
17720,11628,0,25,,,,Guerra,Did not qualify,1981,Argentine Grand Prix,Osella
17721,11784,0,28,,,,Gabbiani,Did not qualify,1981,French Grand Prix,Osella
17722,11823,17,8,,,,Jarier,+1 Lap,1981,German Grand Prix,Osella
17723,11842,0,27,,,,Gabbiani,Did not qualify,1981,German Grand Prix,Osella
17724,11887,18,14,,,,Jarier,Transmission,1981,Dutch Grand Prix,Osella
17725,11902,0,29,,,,Gabbiani,Did not qualify,1981,Dutch Grand Prix,Osella
17726,11912,18,9,,,,Jarier,+2 Laps,1981,Italian Grand Prix,Osella
17727,11929,0,26,,,,Gabbiani,Did not qualify,1981,Italian Grand Prix,Osella
17728,12049,0,28,,,,Cheever,Did not qualify,1980,Brazilian Grand Prix,Osella
17729,12260,19,22,,,,Cheever,Wheel bearing,1980,Austrian Grand Prix,Osella
17730,12278,19,14,,,,Cheever,Engine,1980,Dutch Grand Prix,Osella
17731,10977,25,11,,,,Fabi,Engine,1983,Dutch Grand Prix,Osella
17732,10993,0,27,,,,Ghinzani,Did not qualify,1983,Dutch Grand Prix,Osella
17733,8437,10,22,,,,Larini,Brakes,1989,Japanese Grand Prix,Osella
17734,8446,0,31,,,,Ghinzani,Did not prequalify,1989,Japanese Grand Prix,Osella
17735,8467,21,13,,,,Ghinzani,Collision,1989,Australian Grand Prix,Osella
17736,8480,11,26,,,,Larini,Electrical,1989,Australian Grand Prix,Osella
17737,11243,0,25,,,,Jarier,Did not qualify,1982,Monaco Grand Prix,Osella
17738,11246,0,28,,,,Paletti,Did not prequalify,1982,Monaco Grand Prix,Osella
17739,11302,18,24,,,,Jarier,Withdrew,1982,Canadian Grand Prix,Osella
17740,11303,23,25,,,,Paletti,Fatal accident,1982,Canadian Grand Prix,Osella
17741,11601,0,28,,,,Salazar,Did not qualify,1981,Brazilian Grand Prix,Osella
17742,11599,0,26,,,,Gabbiani,Did not qualify,1981,Brazilian Grand Prix,Osella
17743,11600,0,27,,,,Guerra,Did not qualify,1981,Brazilian Grand Prix,Osella
17744,12095,19,18,,,,Cheever,Transmission,1980,United States Grand Prix West,Osella
17745,9186,26,18,,,,Caffi,Engine,1987,German Grand Prix,Osella
17746,10679,24,24,,,,Fabi,Engine,1983,Brazilian Grand Prix,Osella
17747,10683,0,28,,,,Ghinzani,Did not qualify,1983,Brazilian Grand Prix,Osella
17748,11321,23,14,,,,Jarier,+3 Laps,1982,Dutch Grand Prix,Osella
17749,11562,24,18,,,,Gabbiani,Accident,1981,United States Grand Prix West,Osella
17750,11571,0,27,,,,Guerra,Did not qualify,1981,United States Grand Prix West,Osella
17751,11855,14,10,,,,Jarier,+2 Laps,1981,Austrian Grand Prix,Osella
17752,11873,0,28,,,,Gabbiani,Did not qualify,1981,Austrian Grand Prix,Osella
17753,12021,0,28,,,,Cheever,Did not qualify,1980,Argentine Grand Prix,Osella
17754,12072,22,23,,,,Cheever,Spun off,1980,South African Grand Prix,Osella
17755,12153,0,22,,,,Cheever,Did not qualify,1980,Monaco Grand Prix,Osella
17756,12173,21,15,,,,Cheever,Engine,1980,French Grand Prix,Osella
17757,12207,20,22,,,,Cheever,Suspension,1980,British Grand Prix,Osella
17758,12232,18,20,,,,Cheever,Gearbox,1980,German Grand Prix,Osella
17759,12305,17,12,,,,Cheever,+3 Laps,1980,Italian Grand Prix,Osella
17760,10871,25,20,,,,Fabi,Engine,1983,Canadian Grand Prix,Osella
17761,10879,0,28,,,,Ghinzani,Did not qualify,1983,Canadian Grand Prix,Osella
17762,11275,23,26,,,,Paletti,Retired,1982,Detroit Grand Prix,Osella
17763,11271,22,22,,,,Jarier,Ignition,1982,Detroit Grand Prix,Osella
17764,10445,18,5,,,,Ghinzani,+2 Laps,1984,Dallas Grand Prix,Osella
17765,10711,0,28,,,,Ghinzani,Did not qualify,1983,United States Grand Prix West,Osella
17766,10710,0,27,,,,Fabi,Did not qualify,1983,United States Grand Prix West,Osella
17767,11421,20,24,,,,Jarier,Steering,1982,German Grand Prix,Osella
17768,11503,15,19,,,,Jarier,Wheel,1982,Italian Grand Prix,Osella
17769,10207,25,7,,,,Rothengatter,+4 Laps,1985,Australian Grand Prix,Osella
17770,11720,0,25,,,,Ghinzani,Did not qualify,1981,Monaco Grand Prix,Osella
17771,11721,0,26,,,,Gabbiani,Did not qualify,1981,Monaco Grand Prix,Osella
17772,11951,23,18,,,,Jarier,Collision,1981,Canadian Grand Prix,Osella
17773,11963,0,30,,,,Gabbiani,Did not qualify,1981,Canadian Grand Prix,Osella
17774,9883,22,13,,,,Ghinzani,Not classified,1985,San Marino Grand Prix,Osella
17775,11454,0,28,,,,Jarier,Did not qualify,1982,Austrian Grand Prix,Osella
17776,12368,16,19,,,,Cheever,Suspension,1980,United States Grand Prix,Osella
17777,11202,14,16,,,,Jarier,Broken wing,1982,Belgian Grand Prix,Osella
17778,11217,0,31,,,,Paletti,Did not prequalify,1982,Belgian Grand Prix,Osella
17779,12131,0,27,,,,Cheever,Did not qualify,1980,Belgian Grand Prix,Osella
17780,12340,14,19,,,,Cheever,Fuel system,1980,Canadian Grand Prix,Osella
17781,11793,20,8,,,,Jarier,+3 Laps,1981,British Grand Prix,Osella
17782,11815,0,30,,,,Gabbiani,Did not qualify,1981,British Grand Prix,Osella
17783,7024,16,13,,,,Moreno,+5 Laps,1990,United States Grand Prix,Euro Brun
17784,7044,0,33,,,,Langes,Did not prequalify,1990,United States Grand Prix,Euro Brun
17785,7146,0,30,,,,Moreno,Did not qualify,1990,Monaco Grand Prix,Euro Brun
17786,7149,0,33,,,,Langes,Did not prequalify,1990,Monaco Grand Prix,Euro Brun
17787,7213,0,27,,,,Moreno,Disqualified,1990,Mexican Grand Prix,Euro Brun
17788,7220,0,34,,,,Langes,Did not prequalify,1990,Mexican Grand Prix,Euro Brun
17789,8143,0,38,,,,Foitek,Did not prequalify,1989,French Grand Prix,Euro Brun
17790,7902,0,29,,,,Foitek,Did not qualify,1989,Brazilian Grand Prix,Euro Brun
17791,7078,0,32,,,,Moreno,Did not prequalify,1990,Brazilian Grand Prix,Euro Brun
17792,7080,0,34,,,,Langes,Did not prequalify,1990,Brazilian Grand Prix,Euro Brun
17793,7107,24,26,,,,Moreno,Throttle,1990,San Marino Grand Prix,Euro Brun
17794,7113,0,32,,,,Langes,Did not prequalify,1990,San Marino Grand Prix,Euro Brun
17795,7178,0,27,,,,Moreno,Did not qualify,1990,Canadian Grand Prix,Euro Brun
17796,7185,0,34,,,,Langes,Did not prequalify,1990,Canadian Grand Prix,Euro Brun
17797,7253,0,32,,,,Moreno,Did not prequalify,1990,French Grand Prix,Euro Brun
17798,7254,0,33,,,,Langes,Did not prequalify,1990,French Grand Prix,Euro Brun
17799,7323,0,32,,,,Moreno,Did not prequalify,1990,German Grand Prix,Euro Brun
17800,7325,0,34,,,,Langes,Did not prequalify,1990,German Grand Prix,Euro Brun
17801,7392,0,31,,,,Moreno,Did not prequalify,1990,Belgian Grand Prix,Euro Brun
17802,7393,0,32,,,,Langes,Did not prequalify,1990,Belgian Grand Prix,Euro Brun
17803,7425,0,31,,,,Moreno,Did not prequalify,1990,Italian Grand Prix,Euro Brun
17804,7426,0,32,,,,Langes,Did not prequalify,1990,Italian Grand Prix,Euro Brun
17805,7458,0,31,,,,Moreno,Did not prequalify,1990,Portuguese Grand Prix,Euro Brun
17806,7459,0,32,,,,Langes,Did not prequalify,1990,Portuguese Grand Prix,Euro Brun
17807,8336,0,37,,,,Larrauri,Did not prequalify,1989,Italian Grand Prix,Euro Brun
17808,8372,0,34,,,,Larrauri,Did not prequalify,1989,Portuguese Grand Prix,Euro Brun
17809,8414,0,37,,,,Larrauri,Did not prequalify,1989,Spanish Grand Prix,Euro Brun
17810,8519,26,26,,,,Larrauri,Electrical,1988,Brazilian Grand Prix,Euro Brun
17811,8512,24,19,,,,Modena,Engine,1988,Brazilian Grand Prix,Euro Brun
17812,8574,18,20,,,,Larrauri,Brakes,1988,Monaco Grand Prix,Euro Brun
17813,8585,0,31,,,,Modena,Excluded,1988,Monaco Grand Prix,Euro Brun
17814,8598,26,13,,,,Larrauri,+4 Laps,1988,Mexican Grand Prix,Euro Brun
17815,8616,0,31,,,,Modena,Excluded,1988,Mexican Grand Prix,Euro Brun
17816,8764,25,24,,,,Modena,Engine,1988,German Grand Prix,Euro Brun
17817,8756,26,16,,,,Larrauri,+2 Laps,1988,German Grand Prix,Euro Brun
17818,8782,26,11,,,,Modena,+4 Laps,1988,Hungarian Grand Prix,Euro Brun
17819,8798,0,27,,,,Larrauri,Did not qualify,1988,Hungarian Grand Prix,Euro Brun
17820,8863,0,30,,,,Modena,Did not qualify,1988,Italian Grand Prix,Euro Brun
17821,8864,0,31,,,,Larrauri,Did not prequalify,1988,Italian Grand Prix,Euro Brun
17822,8908,26,13,,,,Modena,+2 Laps,1988,Spanish Grand Prix,Euro Brun
17823,8923,0,28,,,,Larrauri,Did not qualify,1988,Spanish Grand Prix,Euro Brun
17824,8956,0,30,,,,Modena,Did not qualify,1988,Japanese Grand Prix,Euro Brun
17825,8954,0,28,,,,Larrauri,Did not qualify,1988,Japanese Grand Prix,Euro Brun
17826,7491,0,31,,,,Moreno,Did not prequalify,1990,Spanish Grand Prix,Euro Brun
17827,7492,0,32,,,,Langes,Did not prequalify,1990,Spanish Grand Prix,Euro Brun
17828,8177,0,33,,,,Foitek,Did not prequalify,1989,British Grand Prix,Euro Brun
17829,8220,0,37,,,,Foitek,Did not prequalify,1989,German Grand Prix,Euro Brun
17830,8258,0,37,,,,Foitek,Did not prequalify,1989,Hungarian Grand Prix,Euro Brun
17831,8298,0,38,,,,Foitek,Did not prequalify,1989,Belgian Grand Prix,Euro Brun
17832,8721,20,12,,,,Modena,+1 Lap,1988,British Grand Prix,Euro Brun
17833,8736,0,27,,,,Larrauri,Did not qualify,1988,British Grand Prix,Euro Brun
17834,7287,0,31,,,,Moreno,Did not prequalify,1990,British Grand Prix,Euro Brun
17835,7289,0,33,,,,Langes,Did not prequalify,1990,British Grand Prix,Euro Brun
17836,7359,0,33,,,,Moreno,Did not prequalify,1990,Hungarian Grand Prix,Euro Brun
17837,7360,0,34,,,,Langes,Did not prequalify,1990,Hungarian Grand Prix,Euro Brun
17838,7943,0,32,,,,Foitek,Did not prequalify,1989,San Marino Grand Prix,Euro Brun
17839,7985,0,35,,,,Foitek,Did not prequalify,1989,Monaco Grand Prix,Euro Brun
17840,8020,0,32,,,,Foitek,Did not prequalify,1989,Mexican Grand Prix,Euro Brun
17841,8552,0,28,,,,Larrauri,Did not qualify,1988,San Marino Grand Prix,Euro Brun
17842,8543,26,19,,,,Modena,Not classified,1988,San Marino Grand Prix,Euro Brun
17843,8628,15,12,,,,Modena,+3 Laps,1988,Canadian Grand Prix,Euro Brun
17844,8641,24,25,,,,Larrauri,Chassis,1988,Canadian Grand Prix,Euro Brun
17845,8659,19,12,,,,Modena,Spun off,1988,Detroit Grand Prix,Euro Brun
17846,8665,23,18,,,,Larrauri,Gearbox,1988,Detroit Grand Prix,Euro Brun
17847,8695,26,17,,,,Larrauri,Clutch,1988,French Grand Prix,Euro Brun
17848,8692,20,14,,,,Modena,+3 Laps,1988,French Grand Prix,Euro Brun
17849,8831,0,29,,,,Modena,Did not qualify,1988,Belgian Grand Prix,Euro Brun
17850,8833,0,31,,,,Larrauri,Did not prequalify,1988,Belgian Grand Prix,Euro Brun
17851,8893,0,29,,,,Modena,Did not qualify,1988,Portuguese Grand Prix,Euro Brun
17852,8895,0,31,,,,Larrauri,Did not prequalify,1988,Portuguese Grand Prix,Euro Brun
17853,8972,20,15,,,,Modena,Halfshaft,1988,Australian Grand Prix,Euro Brun
17854,8982,25,25,,,,Larrauri,Halfshaft,1988,Australian Grand Prix,Euro Brun
17855,8099,0,33,,,,Foitek,Did not prequalify,1989,Canadian Grand Prix,Euro Brun
17856,8060,0,33,,,,Foitek,Did not prequalify,1989,United States Grand Prix,Euro Brun
17857,8450,0,35,,,,Larrauri,Did not prequalify,1989,Japanese Grand Prix,Euro Brun
17858,8489,0,35,,,,Larrauri,Did not prequalify,1989,Australian Grand Prix,Euro Brun
17859,7041,0,30,,,,JÌ_rvilehto,Did not qualify,1990,United States Grand Prix,Onyx
17860,7039,0,28,,,,Johansson,Did not qualify,1990,United States Grand Prix,Onyx
17861,7123,20,7,,,,Foitek,Collision,1990,Monaco Grand Prix,Onyx
17862,7127,26,11,,,,JÌ_rvilehto,Gearbox,1990,Monaco Grand Prix,Onyx
17863,7207,26,21,,,,JÌ_rvilehto,Engine,1990,Mexican Grand Prix,Onyx
17864,7201,23,15,,,,Foitek,+2 Laps,1990,Mexican Grand Prix,Onyx
17865,8110,13,5,,,,Johansson,+1 Lap,1989,French Grand Prix,Onyx
17866,8118,11,13,,,,Gachot,Engine,1989,French Grand Prix,Onyx
17867,7911,0,38,,,,Gachot,Did not prequalify,1989,Brazilian Grand Prix,Onyx
17868,7910,0,37,,,,Johansson,Did not prequalify,1989,Brazilian Grand Prix,Onyx
17869,7074,0,28,,,,JÌ_rvilehto,Did not qualify,1990,Brazilian Grand Prix,Onyx
17870,7073,0,27,,,,Johansson,Did not qualify,1990,Brazilian Grand Prix,Onyx
17871,7097,23,16,,,,Foitek,Engine,1990,San Marino Grand Prix,Onyx
17872,7093,25,12,,,,JÌ_rvilehto,+2 Laps,1990,San Marino Grand Prix,Onyx
17873,7168,22,17,,,,JÌ_rvilehto,Engine,1990,Canadian Grand Prix,Onyx
17874,7166,21,15,,,,Foitek,Engine,1990,Canadian Grand Prix,Onyx
17875,7251,0,30,,,,JÌ_rvilehto,Did not qualify,1990,French Grand Prix,Onyx
17876,7250,0,29,,,,Foitek,Did not qualify,1990,French Grand Prix,Onyx
17877,7309,26,18,,,,Foitek,Spun off,1990,German Grand Prix,Onyx
17878,7303,25,12,,,,JÌ_rvilehto,Not classified,1990,German Grand Prix,Onyx
17879,8314,22,15,,,,Gachot,Radiator,1989,Italian Grand Prix,Onyx
17880,8330,0,31,,,,Johansson,Did not prequalify,1989,Italian Grand Prix,Onyx
17881,8341,12,3,,,,Johansson,Finished,1989,Portuguese Grand Prix,Onyx
17882,8370,0,32,,,,JÌ_rvilehto,Did not prequalify,1989,Portuguese Grand Prix,Onyx
17883,8398,17,21,,,,JÌ_rvilehto,Gearbox,1989,Spanish Grand Prix,Onyx
17884,8408,0,31,,,,Johansson,Did not prequalify,1989,Spanish Grand Prix,Onyx
17885,8156,21,12,,,,Gachot,+2 Laps,1989,British Grand Prix,Onyx
17886,8175,0,31,,,,Johansson,Did not prequalify,1989,British Grand Prix,Onyx
17887,8204,24,21,,,,Johansson,Overheating,1989,German Grand Prix,Onyx
17888,8211,0,28,,,,Gachot,Did not qualify,1989,German Grand Prix,Onyx
17889,8240,21,19,,,,Gachot,Gearbox,1989,Hungarian Grand Prix,Onyx
